stock_code,corp_name,size_class,is_holding,wave_group_reviewed,induty_code,kisa_name,kisa_type_used,it_year,it_spend,rev_same_year,it_ratio,rev_band
102460,이연제약(주),중견,False,비대상,212,,,,,,,
355150,(주)코스텍시스,중소,False,비대상,261,,,,,,,
084870,(주)티비에이치글로벌,중견,False,비대상,141,,,,,,,
115440,(주)우리넷,중견,False,비대상,2641,,,,,,,
004770,써니전자(주),중소,False,비대상,262,,,,,,,
264660,씨앤지하이테크(주),중견,False,비대상,29271,,,,,,,
074600,(주)원익큐엔씨,중견,False,비대상,2312,주식회사 원익큐엔씨,의무,2025,5805182426.0,396917817057.0,0.014625653413704877,3천억~5천억
036200,유니셈(주),중견,False,비대상,29271,,,,,,,
370090,주식회사 퓨런티어,중소,False,2차 후보-약,27213,,,,,,,
111380,(주)동인기연,중견,False,비대상,151,,,,,,,
125210,(주)아모그린텍,중견,False,비대상,2629,,,,,,,
114840,(주)아이패밀리에스씨,중견,False,비대상,204,,,,,,,
168360,(주)펨트론,중소,False,2차 후보(확인 필요),292,,,,,,,
006660,삼성공조(주),중소,False,2차 후보(확인 필요),30399,,,,,,,
263810,상신전자(주),중견,False,비대상,2629,,,,,,,
376180,주식회사 피코그램,중소,False,비대상,339,,,,,,,
082800,(주)비보존제약,중소,False,비대상,212,,,,,,,
148150,(주)세경하이테크,중소,False,비대상,2629,,,,,,,
227610,(주)아우딘퓨쳐스,중소,False,비대상,20423,,,,,,,
130740,(주)티피씨,중소,False,2차 후보(확인 필요),303,,,,,,,
186230,주식회사 그린플러스,중소,False,1차(2027),24222,,,,,,,
317830,주식회사 에스피시스템스,중소,False,2차(2028),29280,,,,,,,
042600,(주)새로닉스,중소,False,비대상,2629,,,,,,,
078590,(주)휴림에이텍,중소,False,2차 후보(확인 필요),303,,,,,,,
014710,사조씨푸드(주),중견,False,비대상,102,,,,,,,
010660,화천기계(주),중견,False,2차 후보-약,29223,,,,,,,
240810,(주)원익아이피에스,중견,False,2차 후보(확인 필요),292,주식회사 원익아이피에스,의무,2025,9382329005.0,909820766098.0,0.010312282764481763,5천억~1조
032750,(주)삼진,중견,False,비대상,264,,,,,,,
396270,(주)넥스트칩,중소,False,비대상,26112,,,,,,,
452430,(주)사피엔반도체,중소,False,비대상,2611,,,,,,,
005670,(주)푸드웰,중소,False,비대상,1030,,,,,,,
378800,주식회사 샤페론,중소,False,비대상,211,,,,,,,
417010,나노팀 주식회사,중소,False,2차 후보(확인 필요),291,,,,,,,
089030,(주)테크윙,중견,False,비대상,29271,,,,,,,
006140,(주)피제이전자,중견,False,비대상,27112,,,,,,,
093370,(주)후성,중견,False,비대상,20129,,,,,,,
011930,주식회사 신성이엔지,중견,False,비대상,2612,주식회사 신성이엔지,의무,2025,5311177224.0,318829816991.0,0.016658345427428844,3천억~5천억
068100,케이웨더(주),중소,False,2차 후보(확인 필요),291,,,,,,,
018470,조일알미늄(주),중견,False,1차(2027),24222,조일알미늄(주),의무,2025,524661838.0,486678693232.0,0.001078045629069472,3천억~5천억
389020,(주)자람테크놀로지,중소,False,비대상,261,,,,,,,
317770,(주)엑스페릭스,중소,False,비대상,262,,,,,,,
137400,(주)피엔티,중견,False,2차 후보(확인 필요),292,(주)피엔티,의무,2025,1797183391.0,719243824958.0,0.0024987122984405823,5천억~1조
000500,가온전선(주),대기업,False,2차(2028),28302,가온전선,의무,2025,2977621719.0,1411696404000.0,0.002109250764231599,1조~5조
290550,(주)디케이티,중견,False,비대상,26224,,,,,,,
417200,엘에스머트리얼즈 주식회사,대기업,False,비대상,26291,엘에스머트리얼즈,자율,2025,551268139.0,29147753781.0,0.018912885814183898,3천억 미만
406820,(주)뷰티스킨,중소,False,비대상,20423,,,,,,,
018290,(주)브이티,중견,False,비대상,204,브이티,의무,2025,913920517.0,381052176242.0,0.0023984130625187244,3천억~5천억
013030,하이록코리아(주),중소,False,1차(2027),241,,,,,,,
178920,피아이첨단소재(주),중견,False,비대상,2221,피아이첨단소재(주),자율,2025,3941755243.0,263421091422.0,0.014963704013682477,3천억 미만
208140,(주)정다운,중견,False,비대상,101,,,,,,,
126600,(주)비지에프에코머티리얼즈,중견,False,비대상,20202,,,,,,,
263600,덕우전자(주),중견,False,비대상,2629,,,,,,,
017900,광전자(주),중견,False,비대상,2612,,,,,,,
417840,주식회사 저스템,중소,False,비대상,29271,,,,,,,
356860,(주)티엘비,중견,False,비대상,2622,,,,,,,
050890,(주)쏠리드,중견,False,비대상,2642,,,,,,,
031980,피에스케이홀딩스(주),중견,True,비대상,29271,,,,,,,
003680,한성기업(주),중견,False,비대상,10211,한성기업,의무,2025,753260211.0,318445028569.0,0.0023654324716103556,3천억~5천억
348340,주식회사 뉴로메카,중소,False,2차(2028),29280,,,,,,,
090460,(주)비에이치,중견,False,비대상,2622,(주)비에이치,의무,2025,1529057272.0,349882710927.0,0.004370199567588879,3천억~5천억
001570,(주)금양,중견,False,비대상,201,,,,,,,
098120,(주)마이크로컨텍솔루션,중소,False,비대상,2629,,,,,,,
322000,에이치디현대에너지솔루션(주),대기업,False,비대상,2612,에이치디현대에너지솔루션(주),의무,2025,2374153629.0,484387824120.0,0.004901348693710844,3천억~5천억
080580,(주)오킨스전자,중소,False,비대상,262,,,,,,,
170030,(주)현대공업,중견,False,2차 후보(확인 필요),303,현대공업,의무,2025,512051087.0,353859469521.0,0.0014470464438697522,3천억~5천억
001430,(주)세아베스틸지주,대기업,True,1차(2027),2411,,,,,,,
058820,(주)CMG제약,중견,False,비대상,212,,,,,,,
009900,명신산업(주),중견,False,2차 후보(확인 필요),303,,,,,,,
090080,평화산업(주),중견,False,"2차(2028, 제품명 확인)",303,평화산업(주),의무,2025,1364564132.0,618025594998.0,0.00220794113228339,5천억~1조
192390,(주)윈하이텍,중소,False,1차(2027),2511,,,,,,,
017650,(주)대림제지,중소,False,비대상,179,,,,,,,
099190,(주)아이센스,중견,False,비대상,27112,,,,,,,
383310,주식회사 에코프로에이치엔,중견,False,비대상,204,,,,,,,
451220,(주)아이엠티,중소,False,비대상,29299,,,,,,,
014440,영보화학(주),중소,False,비대상,2225,,,,,,,
033540,주식회사 파라텍,중견,False,2차 후보(확인 필요),292,,,,,,,
136410,주식회사 아셈스,중소,False,비대상,22212,,,,,,,
348350,(주)위드텍,중소,False,2차 후보-약,27213,,,,,,,
009620,삼보산업 주식회사,중견,False,1차(2027),24222,,,,,,,
088910,동우팜투테이블,중견,False,비대상,10121,(주)동우팜투테이블,의무,2025,846309162.0,321960746800.0,0.002628609761940085,3천억~5천억
007530,(주)와이엠,중견,False,2차 후보(확인 필요),259,,,,,,,
460930,현대힘스 주식회사,중견,False,비대상,31114,,,,,,,
005800,(주)신영와코루,중견,False,비대상,14120,,,,,,,
285490,(주)노바텍,중소,False,비대상,339,,,,,,,
293480,하나제약(주),중견,False,비대상,212,,,,,,,
073560,우리손에프앤지 농업회사법인(주),중소,False,비대상,101,,,,,,,
101330,(주)모베이스,중소,False,비대상,2642,,,,,,,
317850,대모엔지니어링주식회사,중소,False,2차(2028),29242,,,,,,,
053270,(주)구영테크,중견,False,2차 후보(확인 필요),303,,,,,,,
295310,(주)에이치브이엠,중소,False,비대상,24219,,,,,,,
001620,케이비아이동국실업(주),중견,False,2차 후보(확인 필요),303,케이비아이동국실업 (주),의무,2025,575410415.0,506660512077.0,0.0011356922461574265,5천억~1조
278470,(주)에이피알,중견,False,비대상,20423,주식회사 에이피알,의무,2025,5951151329.0,1528295842593.0,0.003893978615359519,1조~5조
114810,한솔아이원스(주),중견,False,비대상,2927,,,,,,,
015750,(주)성우하이텍,중견,False,2차 후보(확인 필요),303,주식회사 성우하이텍,의무,2025,8215409112.0,1782329295259.0,0.004609366593397195,1조~5조
015890,태경산업(주),중견,False,1차(2027),20129,,,,,,,
089790,(주)제이티,중소,False,비대상,29271,,,,,,,
196490,(주)디에이테크놀로지,중소,False,비대상,29271,,,,,,,
429270,주식회사 시지트로닉스,중소,False,비대상,26129,,,,,,,
001780,(주)알루코,중견,False,1차(2027),24222,,자율,2024,388223486.0,297354761357.0,0.0013055902795311364,3천억 미만
089970,브이엠(주),중소,False,비대상,29271,,,,,,,
376930,노을 주식회사,중소,False,비대상,27112,,,,,,,
460860,동국제강(주),중견,False,1차(2027),241,동국제강,의무,2025,20644644256.0,3203431341223.0,0.006444540886622632,1조~5조
067390,(주)아스트,중견,False,비대상,31322,,,,,,,
048830,(주)엔피케이,중소,False,비대상,20202,,,,,,,
000660,에스케이하이닉스(주),대기업,False,비대상,2612,에스케이하이닉스 주식회사,의무,2025,852839685153.0,86852117000000.0,0.009819446141456748,5조 이상
039840,(주)디오,중견,False,2차 후보-약,27192,,,,,,,
262260,(주)에이프로,중견,False,비대상,289,,,,,,,
126640,(주)화신정공,중견,False,"2차(2028, 제품명 확인)",303,화신정공,의무,2025,343206657.0,378937475942.0,0.000905707877392763,3천억~5천억
000480,주식회사 시알홀딩스,중견,True,비대상,2321,,,,,,,
214390,(주)경보제약,중견,False,비대상,211,,,,,,,
464280,(주)티디에스팜,중소,False,비대상,21212,,,,,,,
290650,(주)엘앤씨바이오,중소,False,비대상,212,,,,,,,
303810,동국생명과학(주),중견,False,비대상,212,,,,,,,
475830,오름테라퓨틱 주식회사,중소,False,비대상,211,,,,,,,
053160,(주)프리엠스,중소,False,비대상,28123,,,,,,,
065350,신성델타테크(주),중소,False,2차(2028),28519,,,,,,,
082850,우리바이오(주),중소,False,비대상,108,,,,,,,
460870,(주)에스엠씨지,중소,False,비대상,231,,,,,,,
119650,케이씨코트렐(주),중견,False,2차 후보(확인 필요),291,,자율,2024,827802858.0,291306245985.0,0.002841692786918909,3천억 미만
079650,(주)서산,중소,False,비대상,23322,,,,,,,
004450,삼화왕관(주),중견,False,1차(2027),25991,,,,,,,
475580,주식회사 에이럭스,중소,False,비대상,33999,,,,,,,
077360,덕산하이메탈(주),중견,False,비대상,261,,,,,,,
105550,엣지파운드리(주),중소,False,비대상,2629,,,,,,,
111110,호전실업 주식회사,중견,False,비대상,14199,호전실업(주),의무,2025,1262737889.0,493314399143.0,0.0025597020707152775,3천억~5천억
138070,(주)신진에스엠,중소,False,2차 후보(확인 필요),259,,,,,,,
010640,진양폴리우레탄(주),중소,False,비대상,22259,,,,,,,
012330,현대모비스(주),대기업,False,2차 후보(확인 필요),303,현대모비스(주),의무,2025,480417543973.0,36256823000000.0,0.013250403764637625,5조 이상
050110,(주)캠시스,중견,False,비대상,262,캠시스,의무,2025,1471230174.0,369373316028.0,0.003983044010381288,3천억~5천억
000520,삼일제약(주),중견,False,비대상,212,,,,,,,
093240,(주)형지엘리트,중소,False,비대상,14112,,,,,,,
043150,(주)바텍,중견,False,2차 후보-약,271,,,,,,,
041830,(주)인바디,중견,False,2차 후보-약,27199,,,,,,,
234080,제이더블유생명과학(주),중견,False,비대상,212,,,,,,,
445090,(주)에이직랜드,중소,False,비대상,26112,,,,,,,
073640,테라사이언스(주),중소,False,비대상,25929,,,,,,,
029530,(주)신도리코,중견,False,비대상,263,(주)신도리코,자율,2025,2513143234.0,299884967949.0,0.008380357479029753,3천억 미만
018880,한온시스템(주),대기업,False,2차 후보(확인 필요),29172,한온시스템(주),의무,2025,17643262569.0,3930039896659.0,0.004489334213629451,1조~5조
017180,명문제약(주),중견,False,비대상,212,,,,,,,
002380,(주)케이씨씨,대기업,False,비대상,20411,(주)케이씨씨,의무,2025,16572309674.0,2935723859992.0,0.005645050578444105,1조~5조
004650,(주)창해에탄올,중견,False,비대상,11121,,,,,,,
052900,(주)케이엑스하이텍,중소,False,비대상,2224,,,,,,,
267260,에이치디현대일렉트릭(주),대기업,False,2차(2028),281,에이치디현대일렉트릭 주식회사,의무,2025,18198043265.0,3381139400167.0,0.005382222118408123,1조~5조
271980,제일약품(주),중견,False,비대상,212,제일약품주식회사,의무,2025,1447394749.0,571285016382.0,0.0025335772994126166,5천억~1조
265740,주식회사엔에프씨,중소,False,비대상,20423,,,,,,,
043260,성호전자(주),중견,False,비대상,26291,,,,,,,
019770,(주)서연탑메탈,중견,False,2차 후보(확인 필요),292,,,,,,,
036580,(주)팜스코,대기업,False,비대상,105,(주)팜스코,의무,2025,2345602431.0,1427995693337.0,0.0016425836870128776,1조~5조
115570,(주)스타플렉스,중소,False,비대상,2221,,,,,,,
100130,(주)동국에스엔씨,중견,False,1차(2027),2511,,,,,,,
087600,(주)픽셀플러스,중소,False,비대상,2629,픽셀플러스,자율,2025,1568632817.0,42707711339.0,0.036729498439958534,3천억 미만
451250,(주)삐아,중소,False,비대상,20423,,,,,,,
046310,(주)백금티앤에이,중소,False,비대상,2642,,,,,,,
389500,(주)에스비비테크,중소,False,2차 후보(확인 필요),291,,,,,,,
089010,(주)켐트로닉스,중견,False,비대상,204,켐트로닉스,의무,2025,4757954323.0,356736942242.0,0.01333743091785639,3천억~5천억
243070,(주)휴온스,중견,False,비대상,212,(주)휴온스,의무,2025,3578708962.0,521054561136.0,0.006868203886744069,5천억~1조
333620,(주)엔시스,중소,False,비대상,28909,,,,,,,
398120,(주)에스지헬스케어,중소,False,비대상,27111,,,,,,,
078160,메디포스트(주),중소,False,비대상,211,,,,,,,
297090,씨에스베어링 주식회사,중소,False,비대상,29141,,,,,,,
112610,씨에스윈드(주),중견,False,1차(2027),2511,씨에스윈드(주),의무,2025,3580571573.0,613558736508.0,0.005835743768198001,5천억~1조
038500,(주)삼표시멘트,중견,False,1차(2027),239,(주)삼표시멘트,의무,2025,2578908000.0,640607919944.0,0.004025719819738476,5천억~1조
114450,그린생명과학(주),중소,False,비대상,211,,,,,,,
086900,(주)메디톡스,중견,False,비대상,211,,,,,,,
207940,삼성바이오로직스(주),대기업,False,비대상,211,삼성바이오로직스 주식회사,의무,2025,105374207204.0,4556971695180.0,0.02312373529013937,1조~5조
191420,테고사이언스(주),중소,False,비대상,211,,,,,,,
012200,계양전기(주),중견,False,2차 후보(확인 필요),291,계양전기(주),의무,2025,2037746187.0,380898344932.0,0.005349842586908036,3천억~5천억
051490,나라엠앤디(주),중소,False,2차 후보(확인 필요),292,,,,,,,
109070,(주)주성코퍼레이션,중소,False,비대상,264,,,,,,,
006050,(주)국영지앤엠,중소,False,비대상,231,,,,,,,
010120,엘에스일렉트릭 주식회사,대기업,False,비대상,28121,엘에스일렉트릭(주),의무,2025,52618926690.0,3462741368949.0,0.01519574264536272,1조~5조
012620,(주)원일특강,중견,False,1차(2027),24123,(주)원일특강,의무,2025,638856538.0,365898672844.0,0.0017459930451083515,3천억~5천억
156100,(주)엘앤케이바이오메드,중소,False,2차 후보-약,27194,,,,,,,
126700,(주)하이비젼시스템,중견,False,비대상,273,,,,,,,
104460,디와이피엔에프(주),중견,False,2차(2028),29163,디와이피엔에프,의무,2025,1186820911.0,365502243845.0,0.0032470961012849484,3천억~5천억
005300,롯데칠성음료(주),대기업,False,비대상,11209,롯데칠성음료(주),의무,2025,35477373553.0,2566969761664.0,0.013820721257737886,1조~5조
045060,(주)오공,중소,False,비대상,20493,,,,,,,
048410,현대바이오사이언스(주),중소,False,비대상,204,,,,,,,
219130,주식회사 타이거일렉,중소,False,비대상,2622,,,,,,,
101970,우양에이치씨(주),중견,False,2차 후보(확인 필요),2512,,,,,,,
042700,한미반도체(주),중견,False,비대상,29271,한미반도체주식회사,의무,2025,2243167834.0,559680004877.0,0.004007947066990499,5천억~1조
005160,동국산업(주),중견,False,1차(2027),24122,동국산업(주),의무,2025,2096149234.0,373092684024.0,0.005618306988472496,3천억~5천억
007690,국도화학(주),중견,False,비대상,20111,국도화학주식회사,의무,2025,7852455331.0,967066362965.0,0.008119872256671795,5천억~1조
065570,삼영이엔씨(주),중소,False,비대상,26429,,,,,,,
003220,대원제약(주),중견,False,비대상,212,대원제약(주),의무,2025,4516715411.0,542981109597.0,0.008318365650606705,5천억~1조
128540,에코캡 주식회사,중소,False,2차 후보(확인 필요),303,,,,,,,
218410,알에프에이치아이씨(주),중소,False,비대상,264,,,,,,,
222800,(주)심텍,중견,False,비대상,2622,주식회사 심텍,의무,2025,7219628352.0,1097089873840.0,0.006580708221041254,1조~5조
318160,주식회사 셀바이오휴먼텍,중소,False,비대상,139,,,,,,,
453860,(주)에이에스텍,중소,False,비대상,20499,,,,,,,
462520,조선내화 주식회사,중견,False,비대상,2321,조선내화,의무,2025,2481296499.0,482243738000.0,0.005145316161679221,3천억~5천억
086710,선진뷰티사이언스(주),중소,False,비대상,20499,,,,,,,
277880,주식회사 티에스아이,중견,False,2차 후보(확인 필요),292,,,,,,,
456070,이엔셀(주),중소,False,비대상,211,,,,,,,
463480,모티브링크(주),중소,False,비대상,26294,,,,,,,
090360,(주)로보스타,대기업,False,2차(2028),29280,,,,,,,
166090,하나머티리얼즈(주),중견,False,비대상,2612,,,,,,,
212710,(주)아이에스티이,중소,False,비대상,261,,,,,,,
298040,효성중공업(주),대기업,False,2차(2028),281,효성중공업(주),의무,2025,43382793554.0,4097813940685.0,0.010586813891981644,1조~5조
402490,주식회사 그린리소스,중소,False,비대상,261,,,,,,,
412540,(주)제일엠앤에스,중견,False,2차 후보(확인 필요),292,,,,,,,
131180,(주)딜리,중소,False,비대상,26323,,,,,,,
003090,(주)대웅,중견,False,비대상,212,,,,,,,
123040,(주)엠에스오토텍,중소,False,2차 후보(확인 필요),303,,,,,,,
123750,(주)알톤,중소,False,비대상,31991,,,,,,,
010770,평화홀딩스(주),중소,True,2차 후보(확인 필요),303,평화홀딩스,자율,2025,1825242560.0,18761701588.0,0.09728555544063373,3천억 미만
452400,(주)이닉스,중소,False,2차 후보(확인 필요),30399,,,,,,,
063160,(주)종근당바이오,중견,False,비대상,212,,,,,,,
069620,(주)대웅제약,중견,False,비대상,212,(주)대웅제약,의무,2025,13702053738.0,1390995347493.0,0.009850538869662865,1조~5조
067310,하나마이크론(주),중견,False,비대상,2611,하나마이크론,의무,2025,6451076162.0,1054998015465.0,0.006114775636953809,1조~5조
002230,피에스텍(주),중견,False,2차 후보-약,27214,,,,,,,
368600,(주)아이씨에이치,중소,False,비대상,262,,,,,,,
005490,포스코홀딩스(주),대기업,True,1차(2027),2411,포스코홀딩스(주),의무,2025,21114521071.0,1403309682120.0,0.015046230593308521,1조~5조
004000,롯데정밀화학(주),대기업,False,비대상,20119,롯데정밀화학(주),의무,2025,11969267960.0,1750345284209.0,0.0068382324721770775,1조~5조
163560,동일고무벨트(주),중견,False,비대상,2219,동일고무벨트(주),의무,2025,7996011940.0,356658348535.0,0.022419247924082522,3천억~5천억
389650,(주)넥스트바이오메디컬,중소,False,2차 후보-약,27199,,,,,,,
114630,(주)폴라리스우노,중소,False,비대상,20501,,,,,,,
199430,(주)케이엔알시스템,중소,False,2차 후보-약,272,,,,,,,
036560,케이젯정밀(주),대기업,False,비대상,29120,,,,,,,
383220,주식회사 에프앤에프,중견,False,비대상,14111,주식회사 에프앤에프,의무,2025,33706485173.0,1694695683997.0,0.019889402853438595,1조~5조
054670,대한뉴팜(주),중견,False,비대상,212,,,,,,,
460850,동국씨엠 주식회사,중견,False,1차(2027),24122,동국씨엠,의무,2025,12508949425.0,1973635302655.0,0.0063380247648451285,1조~5조
484870,주식회사 엠앤씨솔루션,중견,False,2차 후보(확인 필요),292,엠앤씨솔루션,의무,2025,3979053675.0,403348735243.0,0.009865045622624288,3천억~5천억
192410,(주)오늘이엔엠,중소,False,비대상,2642,,,,,,,
003080,에스비성보(주),중소,False,비대상,2032,,,,,,,
314130,(주)지놈앤컴퍼니,중소,False,비대상,211,,,,,,,
319400,현대무벡스(주),중견,False,2차 후보(확인 필요),291,현대무벡스,의무,2025,5845856019.0,355474623608.0,0.016445213331026755,3천억~5천억
289930,(주)웨이비스,중소,False,비대상,261,,,,,,,
348370,(주)엔켐,중견,False,비대상,20119,,,,,,,
240600,(주)유진테크놀로지,중소,False,2차 후보(확인 필요),259,,,,,,,
049180,(주)셀루메드,중소,False,비대상,211,,,,,,,
489500,(주)엘케이켐,중소,False,비대상,20499,,,,,,,
021040,(주)대호특수강,중견,False,1차(2027),24123,,,,,,,
226400,(주)오스테오닉,중소,False,2차 후보-약,27199,,,,,,,
009580,무림피앤피(주),중견,False,비대상,171,무림피앤피주식회사,의무,2025,4392609088.0,683054294673.0,0.006430834447945142,5천억~1조
001810,무림에스피(주),중견,False,비대상,171,,,,,,,
456010,아이씨티케이 주식회사,중소,False,비대상,261,,,,,,,
009200,무림페이퍼(주),중견,False,비대상,171,무림페이퍼(주),의무,2025,3544140754.0,507492455705.0,0.006983632395237362,5천억~1조
059210,(주)메타바이오메드,중견,False,비대상,213,,,,,,,
064550,(주)바이오니아,중소,False,비대상,213,,,,,,,
042520,한스바이오메드(주),중소,False,비대상,213,,,,,,,
340570,(주)티앤엘,중견,False,비대상,213,,,,,,,
138610,(주)나이벡,중소,False,비대상,213,,,,,,,
153710,(주)옵티팜,중소,False,비대상,213,,,,,,,
253840,(주)수젠텍,중소,False,비대상,213,,,,,,,
199550,(주)레이저옵텍,중소,False,비대상,27112,,,,,,,
004250,엔피씨(주),중견,False,비대상,22232,,의무,2024,2047233834.0,318831733896.0,0.0064210478956520335,3천억~5천억
084110,(주)휴온스글로벌,중소,False,비대상,212,,,,,,,
083550,(주)케이엠,중견,False,비대상,139,,,,,,,
462350,(주)이노스페이스,중소,False,비대상,31311,,,,,,,
308430,주식회사 셀비온,중소,False,비대상,212,,,,,,,
318020,(주)포인트모바일,중소,False,비대상,263,,,,,,,
005750,대림바스 주식회사,중견,False,비대상,23222,,,,,,,
144960,(주)뉴파워프라즈마,중견,False,비대상,29271,,,,,,,
039200,(주)오스코텍,중소,False,비대상,212,,,,,,,
187420,에이치엘비제넥스(주),중소,False,비대상,211,,,,,,,
055490,(주)테이팩스,중견,False,비대상,2229,,,,,,,
005500,삼진제약(주),중견,False,비대상,212,삼진제약(주),의무,2025,2317448218.0,309133530719.0,0.007496592856200198,3천억~5천억
455900,주식회사 엔젤로보틱스,중소,False,2차(2028),29280,,,,,,,
170790,(주)파이오링크,중소,False,비대상,26410,,,,,,,
229000,(주)젠큐릭스,중소,False,비대상,213,,,,,,,
237690,에스티팜(주),중견,False,비대상,212,에스티팜 주식회사,자율,2025,4389452680.0,293178341057.0,0.01497195414973236,3천억 미만
464080,(주)에스오에스랩,중소,False,2차 후보-약,27211,,,,,,,
009680,(주)모토닉,중견,False,2차 후보(확인 필요),303,,,,,,,
459100,(주)위츠,중소,False,비대상,26299,,,,,,,
017810,(주)풀무원,중견,False,비대상,108,,,,,,,
065500,(주)오리엔트정공,중견,False,"2차(2028, 제품명 확인)",303,,,,,,,
003780,진양산업(주),중소,False,비대상,2225,,,,,,,
133820,(주)화인베스틸,중소,False,1차(2027),24121,,,,,,,
454910,두산로보틱스 주식회사,대기업,False,2차(2028),2928,,,,,,,
204270,(주)제이앤티씨,중견,False,비대상,262,,,,,,,
091580,상신이디피(주),중소,False,비대상,28202,,,,,,,
450950,(주)아스테라시스,중소,False,비대상,27112,,,,,,,
145720,(주)덴티움,중견,False,2차 후보-약,27191,덴티움,자율,2025,2903807159.0,266981328920.0,0.010876442823723135,3천억 미만
460470,아이빔테크놀로지(주),중소,False,비대상,27309,,,,,,,
044490,(주)태웅,중견,False,1차(2027),25912,(주)태웅,의무,2025,689068252.0,349653597289.0,0.0019707168962156073,3천억~5천억
139990,아주스틸(주),중견,False,1차(2027),2419,아주스틸 주식회사,의무,2025,1184798939.0,595626053228.0,0.0019891657401132357,5천억~1조
127980,(주)화인써키트,중소,False,비대상,262,,,,,,,
373110,(주)엑셀세라퓨틱스,중소,False,비대상,211,,,,,,,
234920,자이글(주),중소,False,2차(2028),28511,,,,,,,
484810,주식회사 티엑스알로보틱스,중소,False,2차 후보(확인 필요),291,,,,,,,
025860,남해화학(주),대기업,False,1차(2027),20312,남해화학(주),의무,2025,3230229261.0,1600248827684.0,0.0020185793641074117,1조~5조
482630,(주)삼양엔씨켐,중견,False,비대상,20499,,,,,,,
382800,(주)지앤비에스 에코,중소,False,비대상,29271,,,,,,,
030530,(주)원익홀딩스,중견,True,비대상,201,주식회사 원익홀딩스,자율,2025,3902515515.0,234868850435.0,0.016615721956198794,3천억 미만
033050,제이엠아이(주),중소,False,비대상,204,,,,,,,
200710,(주)에이디테크놀로지,중소,False,비대상,2611,,,,,,,
001630,(주)종근당홀딩스,중소,True,비대상,212,,,,,,,
065690,(주)파커스,중소,False,비대상,221,,,,,,,
074430,(주)아미노로직스,중소,False,비대상,211,,,,,,,
457600,(주)벡트,중소,False,비대상,26519,,,,,,,
023150,(주)MH에탄올,중소,False,비대상,11121,,,,,,,
065130,(주)탑엔지니어링,중견,False,비대상,29272,,,,,,,
008040,사조동아원(주),중견,False,비대상,105,사조동아원(주),의무,2025,1041777119.0,674263587949.0,0.0015450591395108793,5천억~1조
013890,(주)지누스,대기업,False,2차 후보(확인 필요),320,주식회사 지누스,의무,2025,9154933544.0,387591850838.0,0.023620036190663992,3천억~5천억
088800,(주)에이스테크놀로지,중견,False,비대상,2642,,,,,,,
217190,제너셈(주),중소,False,비대상,29271,,,,,,,
122310,(주)제노레이,중견,False,비대상,27111,,,,,,,
227950,(주)엔투텍,중소,False,2차 후보(확인 필요),292,,,,,,,
239890,(주)피엔에이치테크,중소,False,비대상,20119,,,,,,,
162300,주식회사 신스틸,중견,False,1차(2027),241,,,,,,,
265520,에이피시스템(주),중견,False,비대상,29272,에이피시스템(주),의무,2025,2543830496.0,455612373698.0,0.005583321794693318,3천억~5천억
448900,한국피아이엠(주),중소,False,2차 후보(확인 필요),303,,,,,,,
209640,와이제이링크(주),중소,False,비대상,29299,,,,,,,
058430,포스코스틸리온(주),대기업,False,1차(2027),2419,포스코스틸리온 주식회사,의무,2025,2968838692.0,1093988999026.0,0.0027137738081856543,1조~5조
003670,(주)포스코퓨처엠,대기업,False,비대상,282,(주) 포스코퓨처엠,의무,2025,20544020315.0,2676968855833.0,0.007674359105910203,1조~5조
027740,(주)마니커,중견,False,비대상,1012,(주)마니커,의무,2025,690584233.0,368893636288.0,0.0018720415997115548,3천억~5천억
058650,(주)세아홀딩스,대기업,True,1차(2027),241,,,,,,,
195870,해성디에스(주),중견,False,비대상,262,해성디에스 주식회사,의무,2025,11552901380.0,644987651316.0,0.017911817933921756,5천억~1조
298050,에이치에스효성첨단소재(주),대기업,False,비대상,205,에이치에스효성첨단소재(주),의무,2025,4268091589.0,488052782230.0,0.008745143444318317,3천억~5천억
206650,(주)유바이오로직스,중견,False,비대상,212,,,,,,,
413390,(주)엠오티,중소,False,비대상,29299,,,,,,,
001790,대한제당(주),중견,False,비대상,105,대한제당(주),의무,2025,1474826215.0,1040646851000.0,0.0014172206580770213,1조~5조
002680,(주)한탑,중소,False,비대상,105,,,,,,,
001680,대상(주),중견,False,비대상,108,대상 주식회사,의무,2025,30705004724.0,3528856015820.0,0.008701121436054138,1조~5조
027710,(주)팜스토리,중견,False,비대상,109,(주)팜스토리,의무,2025,392421743.0,1332721783396.0,0.00029445136103354084,1조~5조
033200,(주)모아텍,중소,False,비대상,2629,,,,,,,
035810,(주)이지홀딩스,중견,True,비대상,109,,,,,,,
006980,(주)우성,중소,False,비대상,105,,,,,,,
352090,(주)스톰테크,중소,False,비대상,22211,,,,,,,
002960,한국쉘석유(주),중견,False,비대상,19221,한국쉘석유 주식회사,의무,2025,893970936.0,344959163929.0,0.0025915268515203102,3천억~5천억
004920,(주)씨아이테크,중소,False,비대상,26529,,,,,,,
065710,서호전기(주),중소,False,비대상,28123,,,,,,,
317240,(주)티에스트릴리온,중소,False,비대상,204,,,,,,,
064520,(주)테크엘,중소,False,비대상,2612,,,,,,,
052710,(주)아모텍,중견,False,비대상,2629,,,,,,,
313760,(주)캐리,중소,False,2차(2028),2811,,,,,,,
