stock_code,corp_name,wave_group,keyword,context
010100,한국무브넥스(주),2차 후보(확인 필요),유럽,"최저가 우선 구매정책을 강화하고 있습니다. 또한 인도 및 중국 등 후발 EPC 업체의 플랜트 시장 진입 및 유럽 EPC 업체의 시장 지배력 강화로 인하여, 주 고객인 국내 EPC 업체의 약세 또는 J/V 수주 정책으로 "
005950,(주)이수화학                             ,비대상,유럽,"결 계약상대방 HELM AG 계약내용 희귀질환 치료제 원료의약품 공급 및 기술이전 계약 체결선진시장(미국, 유럽) 진출을 위한 HELM社 협업- HELM社, 이수앱지스 원료의약품 구매 후 바이오시밀러 개발- 개발단계 수"
005950,(주)이수화학                             ,비대상,유럽,"구매 후 바이오시밀러 개발- 개발단계 수익 : 성공보수 포함 21,125,986,000원- HELM社 미국/유럽 판매 시, 10년 간 원료의약품 독점 공급- Option : Royalty 5%(HELM Net sales"
005950,(주)이수화학                             ,비대상,유럽,"00,000) 1. 미국 품목허가 : 15,000,000 USD (KRW 20,796,000,000) 2. 유럽 품목허가 및 약가, 환불규정 설정 : 5,000,000 USD (KRW 6,932,000,000) - 판매"
007340,(주)디엔오토모티브,비대상,현가장치,"이탈리아, 폴란드, 브라질, 인도 등지에 법인을 두고 있습니다.방진사업부 주요 제품은 파워트레인 방진제품과 서스펜션 방진제품이며, 매출의 대부분은 북미(44%)와 EU(35%)에 집중되어 있습니다. 공작기계 부문은 65개국"
007340,(주)디엔오토모티브,비대상,유럽,"신용장 및 구매승인서에 의한 판매가 이루어지고 있으며, 지속적으로 중남미 시장확대, 중국, 러시아 및 극동 유럽시장의 확대를 모색하고 있습니다.방진사업부는 약 30여년동안 전 세계 유수의 자동차 제조업체들을 대상으로 차"
007340,(주)디엔오토모티브,비대상,유럽," 주요 글로벌 제조업체들이 당사의 장비를 통해 제품을 생산하고 있습니다. 공작기계 부문의 매출은 한국/미국/유럽/중국 지역에서 유사한 매출 포트폴리오로 구성되어 있어 안정적이며, TC(선반) 45%, MC(머시닝 센터)"
007340,(주)디엔오토모티브,비대상,유럽,"신용장 및 구매승인서에 의해 판매가 이루어지고 있습니다. 시장 확대를 위해 중남미, 중국, 러시아 및 극동 유럽시장에서 지속적으로 신규 거래처 발굴을 모색하고 있습니다. 3) 수주현황배터리사업부는 해외 바이어 및 국내 "
090430,(주)아모레퍼시픽,비대상,유럽,"역 또한 라네즈 및 이니스프리의 견고한 성장, 에스트라 신규 론칭으로 전체 매출이 증가하였습니다. 라네즈는 유럽 전역의 다양한 채널에 입점하여 고객 접점을 다변화하고, 핵심 리테일러와의 협업 마케팅을 확대하며 매출이 고"
090430,(주)아모레퍼시픽,비대상,유럽,"여 고객 접점을 다변화하고, 핵심 리테일러와의 협업 마케팅을 확대하며 매출이 고성장하였습니다. 이니스프리는 유럽 주요 멀티브랜드숍 채널인 ‘Oh My Cream’ 및 ‘Nocibe’ 등에 신규 진출하였으며, 에스트라는 "
090430,(주)아모레퍼시픽,비대상,유럽,"클린뷰티에 큰 관심을 보였습니다. 수출에서는 탈중국이 가속화되고 미국 시장이 최대 수출국 1위에 올랐으며, 유럽, 일본, 중동 등 신흥시장 진출도 확대되었습니다. 또한 글로벌 숏폼 플랫폼과 글로벌 이커머스 채널의 발달로"
025900,동화기업(주),비대상,유럽,"선 핵심 첨가제 개발 국내 특허등록 (2022.03.03), 해외 특허 등록 미국 (2023.12.19), 유럽 (등록심사 중), 일본 (2024.01.10), 중국(2024.04.02) 고전압 첨가제 개발 (PA517"
025900,동화기업(주),비대상,유럽,"2017.12.27) 전해액 안정화 첨가제 개발 (PA715) 열안정성 및 고온 저장 특성 향상 / 미국, 유럽, 일본, 중국 해외 출원 완료 신규 용매 개발 (Butyl acetate) 리튬이차전지 국내 및 PCT 특"
025900,동화기업(주),비대상,유럽,"배터리 적용 폭이 확대되고 있습니다. 리튬 2차전지 및 소재 기술의 발달과 함께 국내는 물론 중국, 북미, 유럽, 일본 등 각국 정부의 친환경차 정책 지원과 온실가스 배출을 줄일 수 있는 친환경자동차에 대한 글로벌 니즈"
077970,STX엔진(주),2차 후보(확인 필요),기어박스,"산에 대한 투자, 임대, 관리 및 매매업 영위 39 기타 용역 서비스업 영위 40 정보통신공사업 영위 41 감속기 제조업 및 관련 서비스업, 부품판매 영위 42 추진기 제조업 및 관련 서비스업, 부품판매 영위 43 기상관"
077970,STX엔진(주),2차 후보(확인 필요),유럽,"국내 629,403,385 576,494,688 아시아(국내 제외) 52,696,215 70,984,411 유럽 40,248,040 29,151,088 기타 22,470,826 11,328,577 합 계 744,818,"
077970,STX엔진(주),2차 후보(확인 필요),유럽,"정학적 분쟁이 지속 심화 될 것으로 전망되어 한국 방위산업의 성장세가 예상됩니다. 특히 2025년은 미국이 유럽국가들에게 NATO 방위비 지출 증액을 요구하면서, 국내 방산기업의 또 다른 수출 확대 기회가 지속될 것으로"
077970,STX엔진(주),2차 후보(확인 필요),유럽,"28,572,678 117,387,615 지역에 대한 공시 당기 (단위 : 천원) 국내 아시아(국내 제외) 유럽 기타 국가 지역 합계 수익(매출액) 629,403,385 61,916,847 65,977,973 32,04"
012860,(주)모베이스전자,2차 후보(확인 필요),유럽,"9,079,217 7.2 고객과의 계약에서 생기는 수익의 지리적 구분 (단위: 원) 구분 국내 미주 아시아 유럽 합계 수익 574,643,748,510 186,265,080,216 137,185,887,433 145,9"
012860,(주)모베이스전자,2차 후보(확인 필요),유럽,",433 145,994,000,387 1,044,088,716,546 (단위: 원) 구분 국내 미주 아시아 유럽 합계 수익 543,639,060,140 78,711,352,769 213,789,101,864 135,40"
012860,(주)모베이스전자,2차 후보(확인 필요),유럽,"748,510 543,639,060,140 아시아 137,185,887,433 213,789,101,864 유럽 145,994,000,387 135,409,564,444 미주 186,265,080,216 78,711,3"
134380,미원화학(주),비대상,유럽,"경제환경은 그 어느 때보다도 기업경영에 어려움을 겪었던 한 해였습니다. 금년에도 미ㆍ중 외교 및 경제갈등과 유럽 및 중동에서의 전쟁상황이 지속되면서 세계 경제의 침체 가능성이 증대되고, 국내에서도 인플레이션에 따른 원자"
078890,가온그룹(주),비대상,유럽,"(전자전기장비 폐기물처리 지침)에 따라 폐기물 감량화 및 재활용, 재사용 확대를 통한 폐기물 자원화를 위해 유럽 폐기물수거 대행업체와 계약을 체결하고 자원화를 이행하고 있습니다. 또한, RoHS2/REACH 법규에 맞춰"
078890,가온그룹(주),비대상,유럽,"1,081 489,342,387 주요 지리적 시장과 고객의 유형에 대한 공시 당기 (단위 : 천원) 아시아 유럽 아메리카 기타 국가 지역 합계 고객과의 계약에서 생기는 수익 278,901,786 119,461,275 9"
078890,가온그룹(주),비대상,유럽,",461,275 96,107,144 23,079,305 517,549,510 전기 (단위 : 천원) 아시아 유럽 아메리카 기타 국가 지역 합계 고객과의 계약에서 생기는 수익 235,112,464 109,129,709 1"
108230,(주)톱텍,2차 후보(확인 필요),유럽," 있습니다. 2025년 시장은 글로벌 전기차 판매량 증가세 지속, 고에너지밀도 배터리 적용 확대, 북미 및 유럽 중심의 배터리 공급망 현지화 정책 추진, 전고체 배터리 등 차세대 전지 기술의 파일럿 양산 및 상용화 준비"
108230,(주)톱텍,2차 후보(확인 필요),유럽,있습니다. 과불화 화합물은 쉽게 분해되지 않는 특성으로 환경과 인체 내 잔류 및 축적되는 독성물질로 인하여 유럽화학물질청(ECHA)에서는 2023년 2월 과불화 화합물의 사용 제한을 목표로 하는 EU REACH 제한 보
108230,(주)톱텍,2차 후보(확인 필요),유럽,"적 특성을 동시에 구현하는 것이 특징입니다. 당사에서 생산된 나노필터로 제작된 마스크가 2020년 3분기에 유럽 인증(CE)을 완료하였고, 2021년 2월에는 자체 개발한 필터를 적용한 친환경 생분해성 마스크를 미국 F"
091700,(주)파트론,비대상,유럽,"은 자율주행 및 첨단운전자지원시스템(ADAS) 의무화 정책 확대에 따라 구조적 성장 국면에 진입하였습니다. 유럽 NCAP, 미국 NHTSA 등 주요 규제기관이 안전 사양 탑재를 강화하면서 차량 1대당 카메라 장착 수가 "
050860,(주)아세아텍,2차(2028),유럽,"관리기는 전 세계 생산 및 판매 1위의 World Best 제품으로 인정받게 되었으며 결속기는 국내 최초로 유럽 8개국에 수출하여 우수품질제품 인증마크(EM)을 획득한 바 있으며, 과수원용 약품살포기기 SS기는 우수한기"
050860,(주)아세아텍,2차(2028),유럽,"케팅 비중을 확대할 계획입니다ㄴ. 해외 신규시장 창출당사는 현재 지역별 선택과 집중을 통한 맞춤형 제품으로 유럽, 중동, 아프리카, 아시아, 중남미 등에 수출하고 있습니다. 이와 더불어 중국, 인도 등의 대형 농업국가 "
050860,(주)아세아텍,2차(2028),유럽,"분 당기 전기 국내 매출 112,416,606 123,434,218 해외 매출 879,713 391,643 유럽 - 13,797 중국 40,292 56,206 기타 839,421 321,640 합 계 113,296,31"
033500,(주)동성화인텍,비대상,유럽,"관리법 등의 냉매회수 및 재활용에 대한 규제를 강화하고 있습니다. 현재 국내 폐냉매 회수율은 1% 수준으로 유럽이나 일본에는 못 미치고 있으며, 국내 냉매회수업체는 국내 680여 개 업체가 있으나 대부분 지역단위의 영세"
033500,(주)동성화인텍,비대상,유럽,"관리법 등의 냉매회수 및 재활용에 대한 규제를 강화하고 있습니다. 현재 국내 폐냉매 회수율은 1% 수준으로 유럽이나 일본에는 못 미치고 있으며, 국내 냉매회수업체는 국내 680여 업체가 있으나 대부분 지역단위의 영세업체"
023810,(주)인팩,2차 후보(확인 필요),기어박스, 성능 향상 및 원가절감 국산화 개발 - LPS(Linear Position Sensor) - 상용 전기차 트랜스미션 적용 위치 센서 양산 개발 - EMB 파킹 솔레노이드 - EMB 시스템 주차 보조용 솔레노이드 개발- 제품
023810,(주)인팩,2차 후보(확인 필요),현가장치,"되며, 전력 전자 PCB Assembly 등은 전기차용 부품으로, 전자식 파킹 브레이크(EPB), 전자제어 서스펜션(ECS) 등은 내연기관차와 전기차 모두에 적용되고 있습니다. 이와 같은 다양한 기술 및 제품 개발을 통해 "
023810,(주)인팩,2차 후보(확인 필요),현가장치,"4 내 수 38,543 68,216 소 계 91,445 87,080 전자식파킹브레이크케이블(EPB) 및 공기현가장치(ECS)류 수 출 31,255 36,404 내 수 15,250 12,575 소 계 46,505 48,979"
